División,Curso,Grupo,Asignatura,Profesor,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10
4,2,C,406,410,10.0,5.0,7.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,2,C,406,410,8.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,10.0,9.0
4,2,C,430,411,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0
4,2,C,430,411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2,C,430,411,9.0,9.0,9.0,9.0,8.0,10.0,10.0,9.0,8.0,9.0
4,2,C,430,411,5.0,8.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,8.0
4,2,C,430,411,10.0,10.0,10.0,9.0,9.0,10.0,8.0,9.0,10.0,10.0
4,2,C,430,411,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0
4,2,C,430,411,8.0,6.0,9.0,7.0,8.0,10.0,9.0,8.0,7.0,7.0
4,2,C,430,411,10.0,10.0,10.0,8.0,10.0,9.0,9.0,10.0,10.0,10.0
4,2,C,430,411,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,411,7.0,7.0,7.0,6.0,5.0,9.0,7.0,6.0,9.0,7.0
4,2,C,430,411,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0
4,2,C,430,411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2,C,430,411,5.0,3.0,4.0,8.0,8.0,10.0,8.0,7.0,8.0,4.0
4,2,C,430,411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2,C,430,411,1.0,1.0,1.0,2.0,4.0,8.0,5.0,3.0,2.0,3.0
4,2,C,430,411,9.0,8.0,7.0,6.0,9.0,10.0,9.0,7.0,7.0,9.0
4,2,C,430,411,5.0,3.0,4.0,3.0,8.0,10.0,3.0,5.0,5.0,5.0
4,2,C,430,411,5.0,5.0,6.0,7.0,7.0,10.0,8.0,8.0,7.0,7.0
4,2,C,430,411,9.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,10.0
4,2,C,430,411,8.0,8.0,7.0,8.0,8.0,10.0,7.0,7.0,5.0,7.0
4,2,C,430,411,4.0,2.0,3.0,3.0,2.0,8.0,7.0,5.0,5.0,4.0
4,2,C,430,411,8.0,7.0,6.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0
4,2,C,430,411,8.0,8.0,9.0,8.0,6.0,10.0,9.0,9.0,8.0,9.0
4,2,C,430,411,5.0,5.0,6.0,6.0,7.0,10.0,10.0,10.0,6.0,6.0
4,2,C,430,411,7.0,7.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,7.0
4,2,C,430,411,7.0,6.0,8.0,6.0,9.0,3.0,7.0,7.0,7.0,7.0
4,2,C,430,411,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,411,6.0,6.0,7.0,6.0,6.0,8.0,7.0,5.0,6.0,6.0
4,2,C,430,411,4.0,2.0,3.0,2.0,4.0,10.0,4.0,7.0,5.0,4.0
4,2,C,430,411,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0
4,2,C,430,411,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
4,2,C,430,411,7.0,3.0,4.0,2.0,3.0,9.0,6.0,4.0,3.0,4.0
4,2,C,430,411,7.0,4.0,9.0,9.0,10.0,10.0,10.0,7.0,5.0,7.0
4,2,C,430,411,4.0,1.0,3.0,4.0,8.0,8.0,3.0,3.0,4.0,5.0
4,2,C,430,411,5.0,2.0,3.0,4.0,8.0,10.0,3.0,2.0,3.0,5.0
4,2,C,430,411,6.0,4.0,6.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0
4,2,C,430,448,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0
4,2,C,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,448,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4,2,C,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,448,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0
4,2,C,430,448,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4,2,C,430,448,7.0,7.0,6.0,7.0,7.0,10.0,9.0,6.0,8.0,7.0
4,2,C,430,448,9.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,9.0
4,2,C,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,448,9.0,8.0,8.0,8.0,9.0,10.0,9.0,10.0,7.0,8.0
4,2,C,430,448,6.0,7.0,9.0,7.0,10.0,10.0,9.0,10.0,7.0,8.0
4,2,C,430,448,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
4,2,C,430,448,10.0,10.0,7.0,9.0,10.0,3.0,10.0,10.0,10.0,9.0
4,2,C,430,448,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
4,2,C,430,448,8.0,8.0,7.0,8.0,8.0,6.0,8.0,5.0,8.0,8.0
4,2,C,430,448,9.0,9.0,8.0,9.0,8.0,6.0,9.0,8.0,7.0,8.0
4,2,C,430,448,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,430,448,9.0,9.0,9.0,9.0,6.0,10.0,9.0,6.0,6.0,8.0
4,2,C,430,448,8.0,7.0,6.0,7.0,5.0,3.0,6.0,5.0,5.0,7.0
4,2,C,430,448,8.0,8.0,1.0,10.0,1.0,3.0,10.0,10.0,4.0,5.0
4,2,C,430,448,9.0,9.0,10.0,8.0,8.0,6.0,9.0,5.0,8.0,10.0
4,2,C,430,448,10.0,8.0,10.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0
4,2,C,430,448,7.0,7.0,8.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0
4,2,C,430,448,7.0,5.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,5.0
4,2,C,430,448,8.0,6.0,9.0,9.0,8.0,4.0,8.0,9.0,9.0,10.0
4,2,C,430,448,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0
4,2,C,430,448,8.0,7.0,8.0,7.0,6.0,4.0,8.0,7.0,8.0,7.0
4,2,C,430,448,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,2,C,408,409,2.0,3.0,2.0,5.0,3.0,4.0,6.0,5.0,3.0,3.0
4,2,C,408,409,2.0,2.0,3.0,2.0,1.0,5.0,8.0,8.0,2.0,4.0
4,2,C,408,409,1.0,2.0,1.0,8.0,6.0,7.0,5.0,5.0,2.0,2.0
4,2,C,408,409,5.0,6.0,5.0,7.0,9.0,2.0,5.0,8.0,8.0,5.0
4,2,C,408,409,6.0,4.0,5.0,8.0,7.0,5.0,7.0,9.0,7.0,7.0
4,2,C,408,409,3.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,3.0,3.0
4,2,C,408,409,4.0,4.0,4.0,6.0,4.0,8.0,7.0,6.0,5.0,4.0
4,2,C,408,409,2.0,1.0,4.0,7.0,5.0,2.0,4.0,8.0,3.0,4.0
4,2,C,408,409,6.0,4.0,8.0,7.0,5.0,2.0,8.0,10.0,6.0,6.0
4,2,C,408,409,1.0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,3.0,1.0
4,2,C,408,409,6.0,7.0,7.0,7.0,8.0,3.0,6.0,6.0,5.0,5.0
4,2,C,408,409,6.0,4.0,5.0,5.0,2.0,3.0,7.0,7.0,6.0,6.0
4,2,C,408,409,7.0,6.0,5.0,7.0,5.0,2.0,8.0,8.0,7.0,7.0
4,2,C,408,409,6.0,5.0,6.0,7.0,7.0,3.0,8.0,8.0,6.0,6.0
4,2,C,408,409,7.0,5.0,5.0,2.0,6.0,2.0,7.0,7.0,7.0,4.0
4,2,C,408,409,6.0,3.0,5.0,6.0,6.0,1.0,5.0,5.0,4.0,4.0
4,2,C,408,409,3.0,3.0,3.0,3.0,2.0,1.0,7.0,7.0,2.0,3.0
4,2,C,408,409,4.0,2.0,4.0,2.0,3.0,1.0,5.0,6.0,3.0,3.0
4,2,C,408,409,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
4,2,C,408,409,8.0,8.0,5.0,7.0,3.0,2.0,7.0,8.0,5.0,4.0
4,2,C,408,409,8.0,10.0,8.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0
4,2,C,408,409,9.0,9.0,9.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0
4,2,C,408,409,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
4,2,C,408,409,9.0,9.0,9.0,8.0,7.0,4.0,8.0,4.0,8.0,9.0
4,2,C,408,409,8.0,7.0,7.0,4.0,6.0,2.0,4.0,2.0,8.0,7.0
4,2,C,408,409,8.0,8.0,8.0,8.0,7.0,2.0,7.0,2.0,9.0,9.0
4,2,C,408,409,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4,2,C,408,409,5.0,6.0,7.0,6.0,8.0,4.0,10.0,5.0,8.0,7.0
4,2,C,408,409,6.0,6.0,7.0,9.0,8.0,5.0,10.0,7.0,8.0,7.0
4,2,C,408,409,7.0,5.0,5.0,8.0,8.0,3.0,6.0,7.0,9.0,6.0
4,2,C,408,409,5.0,5.0,6.0,4.0,9.0,3.0,9.0,7.0,6.0,7.0
4,2,C,408,409,6.0,7.0,7.0,8.0,5.0,3.0,8.0,7.0,6.0,7.0
4,2,D,408,409,9.0,5.0,6.0,4.0,4.0,2.0,8.0,7.0,8.0,6.0
4,2,D,408,409,10.0,9.0,10.0,8.0,9.0,6.0,10.0,10.0,9.0,9.0
4,2,D,408,409,9.0,6.0,7.0,6.0,6.0,5.0,9.0,8.0,10.0,7.0
4,2,D,408,409,9.0,5.0,8.0,6.0,5.0,9.0,10.0,7.0,9.0,8.0
4,2,D,408,409,6.0,1.0,3.0,7.0,7.0,2.0,8.0,6.0,6.0,4.0
4,2,D,408,409,8.0,9.0,9.0,5.0,5.0,10.0,10.0,9.0,10.0,8.0
4,2,D,408,409,1.0,1.0,3.0,5.0,2.0,2.0,5.0,6.0,3.0,4.0
4,2,D,408,409,6.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0
4,2,D,408,409,7.0,6.0,5.0,6.0,6.0,3.0,7.0,5.0,7.0,6.0
4,2,D,408,409,4.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,9.0,5.0
4,2,D,408,409,9.0,3.0,5.0,3.0,3.0,1.0,7.0,6.0,6.0,8.0
4,2,D,408,409,10.0,10.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0
4,2,D,408,409,9.0,7.0,4.0,5.0,5.0,3.0,6.0,6.0,2.0,7.0
4,2,D,408,409,10.0,7.0,9.0,9.0,10.0,7.0,9.0,7.0,10.0,9.0
4,2,C,410,405,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0
4,2,C,410,405,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,410,415,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,410,415,10.0,8.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0
4,2,C,410,415,8.0,7.0,10.0,9.0,10.0,10.0,10.0,9.0,7.0,8.0
4,2,C,410,415,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
4,2,C,410,415,10.0,8.0,9.0,7.0,4.0,10.0,9.0,9.0,8.0,7.0
4,2,C,410,415,8.0,9.0,9.0,8.0,7.0,6.0,9.0,9.0,10.0,9.0
4,2,C,410,415,7.0,6.0,8.0,8.0,7.0,4.0,9.0,8.0,9.0,8.0
4,2,C,410,415,8.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0
4,2,C,410,415,8.0,7.0,8.0,9.0,8.0,4.0,9.0,8.0,6.0,7.0
4,2,C,410,415,8.0,8.0,7.0,9.0,8.0,3.0,9.0,9.0,8.0,8.0
4,2,C,410,415,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0
4,2,C,410,415,8.0,9.0,9.0,10.0,8.0,7.0,8.0,10.0,9.0,9.0
4,2,C,410,415,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,2,C,410,415,10.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0
4,2,C,410,415,8.0,9.0,8.0,9.0,7.0,9.0,8.0,10.0,9.0,9.0
4,2,C,410,415,9.0,10.0,8.0,9.0,8.0,7.0,8.0,9.0,9.0,10.0
4,2,C,410,415,7.0,7.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0
4,2,C,410,415,6.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,7.0,6.0
4,2,C,410,415,8.0,9.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0
4,2,C,410,415,10.0,7.0,9.0,8.0,7.0,8.0,9.0,7.0,9.0,9.0
4,2,C,410,415,7.0,9.0,1.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0
4,2,C,410,415,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
4,2,C,410,415,7.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
4,2,C,410,415,8.0,5.0,8.0,3.0,7.0,10.0,7.0,9.0,10.0,7.0
4,2,C,410,415,8.0,6.0,7.0,6.0,6.0,5.0,8.0,8.0,3.0,6.0
4,2,C,410,415,4.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,2.0,4.0
4,2,C,410,415,8.0,4.0,5.0,4.0,8.0,5.0,6.0,5.0,3.0,4.0
4,2,C,410,415,5.0,2.0,5.0,5.0,9.0,1.0,9.0,8.0,3.0,5.0
4,2,C,410,415,9.0,8.0,9.0,9.0,5.0,3.0,8.0,10.0,8.0,8.0
4,2,C,409,413,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,409,413,9.0,8.0,8.0,7.0,6.0,9.0,9.0,5.0,8.0,8.0
4,2,C,409,413,9.0,9.0,10.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0
4,2,C,409,413,10.0,8.0,9.0,6.0,10.0,10.0,9.0,8.0,9.0,8.0
4,2,C,409,413,8.0,8.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0
4,2,C,409,413,7.0,6.0,7.0,6.0,8.0,9.0,9.0,9.0,8.0,8.0
4,2,C,409,413,9.0,9.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0
4,2,C,409,413,10.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,10.0
4,2,C,409,413,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,2,C,409,413,9.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0
4,2,C,409,413,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0
4,2,C,409,413,9.0,8.0,8.0,4.0,5.0,8.0,9.0,7.0,8.0,8.0
4,2,C,409,413,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0
4,2,C,409,413,9.0,8.0,9.0,9.0,7.0,9.0,10.0,10.0,9.0,8.0
